Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
glutamine family amino acid metabolic process (GO:0009064)	4/37	0.04774455013047615	0.25755046842429896	0	0	3.14431767063346	9.564669585804427	GLUD1;GOT1;CPS1;KYAT1
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	4/37	0.04774455013047615	0.25755046842429896	0	0	3.14431767063346	9.564669585804427	KANK2;WEE1;RBL1;E2F7
neural crest cell migration (GO:0001755)	4/37	0.04774455013047615	0.25755046842429896	0	0	3.14431767063346	9.564669585804427	SEMA4D;SEMA3A;SEMA3E;SEMA3F
phospholipid biosynthetic process (GO:0008654)	4/37	0.04774455013047615	0.25755046842429896	0	0	3.14431767063346	9.564669585804427	SGMS2;ABCA8;CRLS1;AGPAT4
positive regulation of signaling receptor activity (GO:2000273)	4/37	0.04774455013047615	0.25755046842429896	0	0	3.14431767063346	9.564669585804427	GREM1;ADAM17;EPHB2;JAK2
regulation of actin cytoskeleton reorganization (GO:2000249)	4/37	0.04774455013047615	0.25755046842429896	0	0	3.14431767063346	9.564669585804427	PTK2B;SEMA3E;F11R;IQGAP2
regulation of microtubule cytoskeleton organization (GO:0070507)	4/37	0.04774455013047615	0.25755046842429896	0	0	3.14431767063346	9.564669585804427	PHLDB1;ROCK1;PHLDB2;CLASP1
fatty acid biosynthetic process (GO:0006633)	6/71	0.04866897359836812	0.2621010172855639	0	0	2.39700218590611	7.245450973196982	OLAH;ACOT7;HPGD;ELOVL5;ELOVL2;ABHD2
plasma membrane bounded cell projection organization (GO:0120036)	9/128	0.049995105321278335	0.2648365669198743	0	0	1.9663865546218486	5.890960169994565	LYN;FAM161A;ROCK1;MAP2;GPRIN1;PTPRM;MNS1;L1CAM;LRP12
adrenal gland development (GO:0030325)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	NR0B1;STRA6
alanine transport (GO:0032328)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	SLC6A6;SLC1A4
apical protein localization (GO:0045176)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	VANGL2;SHROOM3
arachidonate transport (GO:1903963)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	ACE;ANXA1
arachidonic acid secretion (GO:0050482)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	ACE;ANXA1
cellular response to acetylcholine (GO:1905145)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	ROCK2;ATP2B4
dicarboxylic acid biosynthetic process (GO:0043650)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	GLUD1;GOT1
hematopoietic stem cell differentiation (GO:0060218)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	SFRP1;ACE
histone H3-K36 demethylation (GO:0070544)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	KDM2B;PHF8
L-glutamate transmembrane transport (GO:0015813)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	SLC25A18;SLC25A12
negative regulation of cellular protein catabolic process (GO:1903363)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	RGP1;DAB2IP
negative regulation of circadian rhythm (GO:0042754)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	CRY2;CRY1
neuron projection fasciculation (GO:0106030)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	NRCAM;EPHB2
nuclear pore complex assembly (GO:0051292)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	NUP205;NUP107
positive regulation of behavior (GO:0048520)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	NPAS2;STRA6
positive regulation of dendritic spine morphogenesis (GO:0061003)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	CUX2;LRP8
positive regulation of tissue remodeling (GO:0034105)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	ROCK1;ROCK2
protein O-linked glycosylation via serine (GO:0018242)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	GALNT16;MGAT5B
regulation of attachment of spindle microtubules to kinetochore (GO:0051988)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	SPAG5;NEK2
regulation of postsynaptic neurotransmitter receptor activity (GO:0098962)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	NPTXR;BEGAIN
regulation of store-operated calcium entry (GO:2001256)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	STIM1;SLC8B1
serine family amino acid catabolic process (GO:0009071)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	SDS;GLDC
urea cycle (GO:0000050)	2/10	0.05113747405670614	0.2648365669198743	0	0	6.476110363391656	19.25501550155538	CPS1;ASS1
histone exchange (GO:0043486)	4/38	0.05185127400768365	0.2668283021157308	0	0	3.051678971183615	9.031064816072698	CENPH;MIS18BP1;HJURP;CENPN
negative regulation of endothelial cell migration (GO:0010596)	4/38	0.05185127400768365	0.2668283021157308	0	0	3.051678971183615	9.031064816072698	ATP2B4;DAB2IP;PTPRM;DCN
positive regulation of insulin secretion (GO:0032024)	4/38	0.05185127400768365	0.2668283021157308	0	0	3.051678971183615	9.031064816072698	GLUD1;ACSL4;DOC2B;AACS
regulation of axon extension (GO:0030516)	4/38	0.05185127400768365	0.2668283021157308	0	0	3.051678971183615	9.031064816072698	MAP2;SEMA3A;NRCAM;L1CAM
positive regulation of cell population proliferation (GO:0008284)	25/474	0.051990283057697276	0.2671196476593575	0	0	1.4543120514724077	4.299962176969628	SHC1;RTKN2;C5AR1;TTK;TNFRSF11A;CXCL5;E2F1;CCN4;PTK2B;FBXO5;IL13RA1;KRT6A;LYN;EDN3;STAT1;GLP2R;EMP2;PTK2;GREM1;SFRP1;ADAM17;CDK2;BIRC5;NES;EZH2
positive regulation of hydrolase activity (GO:0051345)	10/149	0.052268928403853374	0.2675390011188945	0	0	1.8710908823961239	5.522250040118853	RGP1;SFRP1;SEMA4D;DOCK9;MTCL1;HMGB2;F11R;RAP1GAP;TGM2;EZH2
cytoskeleton-dependent intracellular transport (GO:0030705)	3/23	0.05240199435857434	0.2675390011188945	0	0	3.888477088948787	11.466382567020503	CCDC186;MYO10;TUBB
regulation of calcium ion transmembrane transport (GO:1903169)	3/23	0.05240199435857434	0.2675390011188945	0	0	3.888477088948787	11.466382567020503	CACNG6;UBASH3B;PTK2B
regulation of toll-like receptor 4 signaling pathway (GO:0034143)	3/23	0.05240199435857434	0.2675390011188945	0	0	3.888477088948787	11.466382567020503	LYN;MFHAS1;DAB2IP
regulation of protein kinase activity (GO:0045859)	8/110	0.05314544315254952	0.2707579418735493	0	0	2.0382579083193657	5.981722187117546	UBASH3B;MMD;C5AR1;CHP1;PRKAG2;PTK2B;IQGAP1;PTK2
regulation of actin cytoskeleton organization (GO:0032956)	7/91	0.05319950924535809	0.2707579418735493	0	0	2.164747064137308	6.35073168301073	ROCK1;ROCK2;PTK2B;SEMA3E;IQGAP1;F11R;IQGAP2
regulation of cardiac conduction (GO:1903779)	5/55	0.05340102963466343	0.27135758319056247	0	0	2.5952702702702704	7.60394789973143	ASPH;STIM1;ATP2B4;ATP1A1;ATP2B1
negative regulation of cell adhesion (GO:0007162)	6/73	0.05442524331480925	0.27612932523726386	0	0	2.3252075212570436	6.7685098221255355	MUC1;SEMA4D;CDH1;FZD4;EPHB2;PTK2
regulation of endothelial cell proliferation (GO:0001936)	7/92	0.05582066996759498	0.2813299020774055	0	0	2.139167862266858	6.172806418295978	SPARC;STAT1;AKT3;ATOH8;HMGB2;PTPRM;XDH
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	7/92	0.05582066996759498	0.2813299020774055	0	0	2.139167862266858	6.172806418295978	SFRP1;SEMA4D;PTK2B;ITGA5;JAK2;LRP8;CD44
endothelial cell migration (GO:0043542)	4/39	0.056144493104281726	0.2813299020774055	0	0	2.9643339117023326	8.536767879436486	STAT1;PXN;EMP2;S100P
organophosphate biosynthetic process (GO:0090407)	4/39	0.056144493104281726	0.2813299020774055	0	0	2.9643339117023326	8.536767879436486	NFS1;CPS1;PNPO;AGPAT4
regulation of cellular component biogenesis (GO:0044087)	4/39	0.056144493104281726	0.2813299020774055	0	0	2.9643339117023326	8.536767879436486	ROCK1;ROCK2;HJURP;DAB2IP
regulation of dendrite development (GO:0050773)	4/39	0.056144493104281726	0.2813299020774055	0	0	2.9643339117023326	8.536767879436486	SEMA4D;HECW2;DAB2IP;LRP8
regulation of protein tyrosine kinase activity (GO:0061097)	4/39	0.056144493104281726	0.2813299020774055	0	0	2.9643339117023326	8.536767879436486	ACE;SHC1;PTK6;LRP8
response to peptide (GO:1901652)	4/39	0.056144493104281726	0.2813299020774055	0	0	2.9643339117023326	8.536767879436486	ANXA1;STAT1;STAT2;STAT4
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	6/74	0.05745126946203109	0.28699077903837417	0	0	2.2908938947703574	6.544667322715701	MUC1;PCNA;E2F1;CDC25C;E2F7;E2F8
regulation of peptide hormone secretion (GO:0090276)	6/74	0.05745126946203109	0.28699077903837417	0	0	2.2908938947703574	6.544667322715701	FGB;SNAP25;FGA;KCNB1;PASK;SLC8B1
amino acid import across plasma membrane (GO:0089718)	3/24	0.05828756466002244	0.28762295985965414	0	0	3.7031189834424336	10.525621371895209	SLC6A6;SLC7A8;SLC1A4
axon extension (GO:0048675)	3/24	0.05828756466002244	0.28762295985965414	0	0	3.7031189834424336	10.525621371895209	SEMA3A;ULK2;SEMA3F
cholesterol efflux (GO:0033344)	3/24	0.05828756466002244	0.28762295985965414	0	0	3.7031189834424336	10.525621371895209	STX12;NPC1;ABCA8
DNA packaging (GO:0006323)	3/24	0.05828756466002244	0.28762295985965414	0	0	3.7031189834424336	10.525621371895209	CHAF1B;CHAF1A;HAT1
dorsal/ventral pattern formation (GO:0009953)	3/24	0.05828756466002244	0.28762295985965414	0	0	3.7031189834424336	10.525621371895209	GREM1;SFRP1;NBL1
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	3/24	0.05828756466002244	0.28762295985965414	0	0	3.7031189834424336	10.525621371895209	MUC1;ATF6;ATF3
regulation of cardiac muscle hypertrophy (GO:0010611)	3/24	0.05828756466002244	0.28762295985965414	0	0	3.7031189834424336	10.525621371895209	ROCK1;ROCK2;LMCD1
wound healing, spreading of cells (GO:0044319)	3/24	0.05828756466002244	0.28762295985965414	0	0	3.7031189834424336	10.525621371895209	ADAM17;ITGA5;CD44
positive regulation of cell differentiation (GO:0045597)	15/258	0.05986296414536086	0.28834793382628876	0	0	1.6076441738542195	4.526639295085241	ZHX3;EDN3;MMD;IGFBP3;ZBTB16;ALOX15B;RPS6KA3;SLC6A6;SFRP1;FRZB;CCN4;NRCAM;FBXO5;NBL1;EZH2
regulation of bone mineralization (GO:0030500)	5/57	0.060570304940418686	0.28834793382628876	0	0	2.4951923076923075	6.996395777360847	SRGN;GREM1;PTK2B;SGMS2;ATP2B1
integrin-mediated signaling pathway (GO:0007229)	6/75	0.060576213924915294	0.28834793382628876	0	0	2.2575748661528503	6.329907998988208	ITGB4;LAMA3;ITGA11;PTK2B;ITGA5;PTK2
fatty acid derivative biosynthetic process (GO:1901570)	4/40	0.06062282537943778	0.28834793382628876	0	0	2.881841355525566	8.07804281898994	GGT5;HPGD;ALOX5AP;AACS
negative regulation of blood coagulation (GO:0030195)	4/40	0.06062282537943778	0.28834793382628876	0	0	2.881841355525566	8.07804281898994	FGB;FGA;CPB2;SERPING1
sulfur compound catabolic process (GO:0044273)	4/40	0.06062282537943778	0.28834793382628876	0	0	2.881841355525566	8.07804281898994	GGT5;VCAN;IDS;DCN
synaptic vesicle exocytosis (GO:0016079)	4/40	0.06062282537943778	0.28834793382628876	0	0	2.881841355525566	8.07804281898994	UNC13B;SNAP25;SYT1;DOC2B
regulation of cell adhesion (GO:0030155)	9/133	0.06085590730623291	0.28834793382628876	0	0	1.8866036991584854	5.281068583766779	LYN;ROCK1;SEMA4D;ROCK2;SAA1;PTK2B;EPHB2;PTK2;TGM2
cellular protein modification process (GO:0006464)	48/1025	0.060878938497614506	0.28834793382628876	0	0	1.2883758291493446	3.6059938821887276	ROCK1;ROCK2;PRKAG2;PTPRM;PRSS23;LTBP1;PTPRG;C3;SOCS3;AKT3;CHEK1;MKNK2;PTK2B;NEK2;JAK2;APOL1;MAP4K5;JAK1;TGM2;PLK4;LYN;FGA;MANBA;ANXA1;IGFBP5;IGFBP3;ZBTB16;UBE2E2;WIPI1;PTK6;PTPN12;CDC42BPB;PASK;HASPIN;KLHL20;VCAN;MELK;NPC1;LOX;CCNE1;CDK2;FAM20B;BIRC5;COQ8B;COPS8;DTL;B4GALT5;ASB1
carnitine shuttle (GO:0006853)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	PRKAG2;SLC25A20
chromatin-mediated maintenance of transcription (GO:0048096)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	CDCA4;CHEK1
glutamine family amino acid biosynthetic process (GO:0009084)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	GLUD1;ASS1
isotype switching (GO:0045190)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	MSH6;MSH2
metanephric mesenchyme development (GO:0072075)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	BASP1;STAT1
negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	KANK2;BRCA1
negative regulation of receptor signaling pathway via STAT (GO:1904893)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	SOCS3;LEPROT
peptidyl-proline hydroxylation (GO:0019511)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	P4HA2;P3H2
positive regulation of dendrite development (GO:1900006)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	DAB2IP;LRP8
positive regulation of leukocyte apoptotic process (GO:2000108)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	LYN;ANXA1
positive regulation of non-canonical Wnt signaling pathway (GO:2000052)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	SFRP1;RSPO3
positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	ATF6;ATF3
protein kinase C-activating G protein-coupled receptor signaling pathway (GO:0007205)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	PARD3;PLPP1
regulation of coagulation (GO:0050818)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	PROCR;EPHB2
regulation of histone H3-K9 acetylation (GO:2000615)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	CHEK1;BRCA1
regulation of stress-activated protein kinase signaling cascade (GO:0070302)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	GREM1;LYN
regulation of synapse maturation (GO:0090128)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	DAB2IP;ADGRL1
regulation of toll-like receptor 2 signaling pathway (GO:0034135)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	LYN;MFHAS1
telomere maintenance via recombination (GO:0000722)	2/11	0.06099282640347694	0.28834793382628876	0	0	5.756243457454763	16.100207318979436	RAD51;XRCC3
cytokine-mediated signaling pathway (GO:0019221)	31/621	0.061013782419751424	0.28834793382628876	0	0	1.3735341594264825	3.8413018600550703	SHC1;MAOA;PELI2;TNFRSF11A;IFIT1;LRP8;CXCL5;LMNB1;SOCS3;MUC1;STAT4;PTK2B;TRIM26;JAK2;JAK1;IL13RA1;ANXA1;TNFSF14;IFNGR1;STAT1;IL1R1;STAT2;SOD2;IL17RC;ADAM17;TRAF3;OAS3;SAA1;BIRC5;SQSTM1;CD44
cellular response to transforming growth factor beta stimulus (GO:0071560)	8/114	0.06294486524551039	0.29660937954352423	0	0	1.9609328998233533	5.42295226838126	SFRP1;LEFTY1;HPGD;CILP;PARD3;PXN;F11R;PTK2
positive regulation of kinase activity (GO:0033674)	8/114	0.06294486524551039	0.29660937954352423	0	0	1.9609328998233533	5.42295226838126	LMO4;MMD;PRKAG2;PTK2B;IQGAP1;EPHB2;MET;PTK2
positive regulation of protein phosphorylation (GO:0001934)	20/371	0.06382653664782238	0.3003274772311178	0	0	1.4857255133117202	4.088101879127007	LYN;LEFTY1;SEMA4D;MMD;ROCK2;PELI2;ATP2B4;PRKAG2;TTK;IQGAP1;LRP8;PTK2;C3;CCND3;ADAM17;PTK2B;ITGA5;JAK2;PDE8A;CD44
membrane lipid biosynthetic process (GO:0046467)	5/58	0.06434979716238606	0.300734901595996	0	0	2.4479857215706273	6.715856653015199	ELOVL5;ELOVL2;SGMS2;SGPP2;PLPP1
nucleosome assembly (GO:0006334)	5/58	0.06434979716238606	0.300734901595996	0	0	2.4479857215706273	6.715856653015199	CHAF1B;CHAF1A;HAT1;HMGB2;ASF1B
peptide catabolic process (GO:0043171)	3/25	0.06446969667156607	0.300734901595996	0	0	3.534611614800294	9.690349764328815	GGT5;ACE;ANPEP
peroxisome organization (GO:0007031)	3/25	0.06446969667156607	0.300734901595996	0	0	3.534611614800294	9.690349764328815	PEX11A;PEX11B;LONP2
regulation of heterotypic cell-cell adhesion (GO:0034114)	3/25	0.06446969667156607	0.300734901595996	0	0	3.534611614800294	9.690349764328815	FGB;FGA;CD44
sodium ion homeostasis (GO:0055078)	3/25	0.06446969667156607	0.300734901595996	0	0	3.534611614800294	9.690349764328815	SCNN1B;SCNN1A;ATP1A1
cellular response to UV (GO:0034644)	6/77	0.06712320361231423	0.3126629685504637	0	0	2.1937525014770625	5.925820172097135	PCNA;OPN3;SMPD1;CHEK1;CDC25A;RHNO1
sphingolipid metabolic process (GO:0006665)	8/116	0.06824006049302939	0.31550205887364363	0	0	1.9244183124780139	5.1665310467958765	ELOVL5;SMPD1;ELOVL2;B4GALNT1;SGMS2;SGPP2;GLA;PLPP1
regulation of secretion by cell (GO:1903530)	5/59	0.06825861556062025	0.31550205887364363	0	0	2.4025275275275275	6.449468907512426	ANXA1;SYT1;RAB3D;SAA1;STXBP5
regulation of mitotic cell cycle (GO:0007346)	11/178	0.06967769521380617	0.31550205887364363	0	0	1.7129338054136958	4.563041581509858	CDKN1C;USP2;GBF1;BUB1B;NEK2;FBXO5;IQGAP1;CDC25C;PKMYT1;TTL;DLGAP5
ceramide biosynthetic process (GO:0046513)	4/42	0.07012753318627352	0.31550205887364363	0	0	2.7298813836209956	7.254495416065069	SMPD1;B4GALNT1;SGMS2;CYP4F22
phosphatidylinositol phosphate biosynthetic process (GO:0046854)	4/42	0.07012753318627352	0.31550205887364363	0	0	2.7298813836209956	7.254495416065069	SOCS3;TMEM150A;TTC7A;PIK3C2B
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	4/42	0.07012753318627352	0.31550205887364363	0	0	2.7298813836209956	7.254495416065069	FGB;FGA;SFRP1;BRCA1
organelle fission (GO:0048285)	3/26	0.07093979324116799	0.31550205887364363	0	0	3.3807570608226882	8.945225380603034	PEX11A;PEX11B;MTFR1L
purine-containing compound biosynthetic process (GO:0072522)	3/26	0.07093979324116799	0.31550205887364363	0	0	3.3807570608226882	8.945225380603034	PRPS1;GMPS;GMPR
regulation of chondrocyte differentiation (GO:0032330)	3/26	0.07093979324116799	0.31550205887364363	0	0	3.3807570608226882	8.945225380603034	GREM1;ZBTB16;ADAMTS7
regulation of monocyte chemotaxis (GO:0090025)	3/26	0.07093979324116799	0.31550205887364363	0	0	3.3807570608226882	8.945225380603034	LYN;GREM1;NBL1
attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	2/12	0.07143075608058434	0.31550205887364363	0	0	5.180349932705249	13.671082020633914	CDT1;NUF2
axonal fasciculation (GO:0007413)	2/12	0.07143075608058434	0.31550205887364363	0	0	5.180349932705249	13.671082020633914	NRCAM;EPHB2
cellular response to thyroid hormone stimulus (GO:0097067)	2/12	0.07143075608058434	0.31550205887364363	0	0	5.180349932705249	13.671082020633914	CTSL;KLF9
dermatan sulfate biosynthetic process (GO:0030208)	2/12	0.07143075608058434	0.31550205887364363	0	0	5.180349932705249	13.671082020633914	VCAN;DCN
ganglion development (GO:0061548)	2/12	0.07143075608058434	0.31550205887364363	0	0	5.180349932705249	13.671082020633914	SEMA3A;SEMA3F
